Resistance	Thickness	Time_R	Time_T
23.49	0.29	15:19:18.475711	15:19:18.475991
23.47	0.29	15:19:18.680491	15:19:18.681131
23.49	0.29	15:19:18.976755	15:19:18.977070
23.47	0.29	15:19:19.182001	15:19:19.182380
23.45	0.29	15:19:19.482398	15:19:19.483092
23.51	0.29	15:19:19.669758	15:19:19.684512
23.51	0.29	15:19:19.883156	15:19:19.888865
23.45	0.29	15:19:20.171597	15:19:20.185623
23.46	0.29	15:19:20.471210	15:19:20.485958
23.5	0.289	15:19:20.676092	15:19:20.676375
23.49	0.289	15:19:20.878857	15:19:20.879255
23.49	0.289	15:19:21.177027	15:19:21.177361
23.51	0.289	15:19:21.476653	15:19:21.476942
23.52	0.289	15:19:21.680978	15:19:21.681656
23.52	0.289	15:19:21.869682	15:19:21.883943
23.51	0.289	15:19:22.088369	15:19:22.089189
23.48	0.289	15:19:22.372122	15:19:22.386435
23.5	0.289	15:19:22.671645	15:19:22.686663
23.48	0.289	15:19:22.876891	15:19:22.877141
23.47	0.289	15:19:23.175611	15:19:23.175962
23.5	0.288	15:19:23.773778	15:19:23.787594
23.53	0.288	15:19:24.278663	15:19:24.279869
23.49	0.288	15:19:24.575193	15:19:24.575410
23.49	0.288	15:19:24.874916	15:19:24.875185
23.55	0.288	15:19:25.080230	15:19:25.080641
23.53	0.288	15:19:25.381174	15:19:25.381770
23.48	0.288	15:19:25.571255	15:19:25.586458
23.51	0.288	15:19:25.774810	15:19:25.775347
23.53	0.288	15:19:26.073019	15:19:26.073847
23.49	0.288	15:19:26.276103	15:19:26.276872
23.49	0.288	15:19:26.573406	15:19:26.573696
23.56	0.288	15:19:26.776369	15:19:26.777285
23.55	0.289	15:19:27.073354	15:19:27.073637
23.48	0.289	15:19:27.277880	15:19:27.278156
23.5	0.289	15:19:27.576364	15:19:27.576652
23.5	0.289	15:19:27.779192	15:19:27.779563
23.48	0.289	15:19:27.980105	15:19:27.980778
23.46	0.289	15:19:28.280318	15:19:28.280685
23.47	0.289	15:19:28.468251	15:19:28.484281
23.48	0.289	15:19:28.769153	15:19:28.784052
23.51	0.289	15:19:28.975037	15:19:28.975296
23.49	0.289	15:19:29.275009	15:19:29.275277
23.5	0.289	15:19:29.477310	15:19:29.477600
23.53	0.289	15:19:29.777659	15:19:29.777971
23.47	0.289	15:19:29.981218	15:19:29.981920
23.46	0.289	15:19:30.280612	15:19:30.281306
23.54	0.289	15:19:30.470920	15:19:30.485777
23.52	0.289	15:19:30.674031	15:19:30.674337
23.5	0.289	15:19:30.974287	15:19:30.974556
23.49	0.288	15:19:31.178744	15:19:31.179171
23.52	0.288	15:19:31.474399	15:19:31.474670
23.48	0.288	15:19:31.678538	15:19:31.678990
23.46	0.288	15:19:31.974104	15:19:31.974376
23.52	0.288	15:19:32.179689	15:19:32.180053
23.52	0.288	15:19:32.478129	15:19:32.478406
23.46	0.288	15:19:32.667681	15:19:32.682229
23.47	0.289	15:19:32.873072	15:19:32.873379
23.51	0.289	15:19:33.173921	15:19:33.174340
23.49	0.289	15:19:33.374587	15:19:33.375012
23.5	0.289	15:19:33.672986	15:19:33.673266
23.52	0.289	15:19:33.971292	15:19:33.971638
23.53	0.289	15:19:34.177336	15:19:34.177711
23.46	0.289	15:19:34.380064	15:19:34.380384
23.46	0.289	15:19:34.679774	15:19:34.680112
23.52	0.289	15:19:34.868618	15:19:34.883487
23.5	0.29	15:19:35.166114	15:19:35.180990
23.49	0.29	15:19:35.370358	15:19:35.384788
23.51	0.29	15:19:35.672226	15:19:35.672729
23.47	0.29	15:19:35.879107	15:19:35.879475
23.46	0.29	15:19:36.076994	15:19:36.082013
23.52	0.29	15:19:36.366008	15:19:36.379853
23.52	0.29	15:19:36.567935	15:19:36.582407
23.46	0.29	15:19:36.866508	15:19:36.880825
23.5	0.289	15:19:37.277192	15:19:37.277726
23.53	0.289	15:19:37.767843	15:19:37.782056
23.46	0.288	15:19:38.068237	15:19:38.083027
23.49	0.288	15:19:38.479601	15:19:38.479905
23.51	0.288	15:19:38.871454	15:19:38.872357
23.53	0.288	15:19:39.076181	15:19:39.076501
23.53	0.288	15:19:39.266502	15:19:39.279809
23.52	0.288	15:19:39.578465	15:19:39.578737
23.48	0.288	15:19:39.766656	15:19:39.782497
23.5	0.288	15:19:40.065622	15:19:40.080196
23.5	0.288	15:19:40.270815	15:19:40.271151
23.48	0.288	15:19:40.479424	15:19:40.480211
23.52	0.288	15:19:40.775898	15:19:40.776210
23.54	0.288	15:19:40.979515	15:19:40.979817
23.53	0.289	15:19:41.278259	15:19:41.278546
23.47	0.289	15:19:41.480402	15:19:41.480760
23.49	0.289	15:19:41.779873	15:19:41.780142
23.51	0.289	15:19:41.969292	15:19:41.983818
23.49	0.289	15:19:42.270480	15:19:42.270773
23.52	0.289	15:19:42.474160	15:19:42.474401
23.53	0.289	15:19:42.678770	15:19:42.679108
23.48	0.289	15:19:42.978795	15:19:42.979064
23.47	0.289	15:19:43.172655	15:19:43.182355
23.54	0.289	15:19:43.464740	15:19:43.478281
23.53	0.289	15:19:43.763684	15:19:43.778232
23.48	0.289	15:19:43.968614	15:19:43.983318
23.51	0.289	15:19:44.176229	15:19:44.176714
23.53	0.289	15:19:44.475137	15:19:44.475440
23.54	0.289	15:19:44.665620	15:19:44.679528
23.53	0.289	15:19:44.966811	15:19:44.981141
23.47	0.289	15:19:45.172093	15:19:45.172472
23.48	0.29	15:19:45.475214	15:19:45.475490
23.51	0.289	15:19:45.664718	15:19:45.679276
23.49	0.289	15:19:45.871972	15:19:45.883100
23.5	0.289	15:19:46.169516	15:19:46.169796
23.52	0.289	15:19:46.377961	15:19:46.378409
23.51	0.289	15:19:46.676092	15:19:46.676373
23.51	0.289	15:19:46.866399	15:19:46.880221
23.48	0.289	15:19:47.167377	15:19:47.181335
23.47	0.289	15:19:47.371476	15:19:47.371755
23.49	0.29	15:19:47.670894	15:19:47.671185
23.45	0.29	15:19:47.875833	15:19:47.876184
23.43	0.29	15:19:48.080045	15:19:48.080829
23.5	0.29	15:19:48.362751	15:19:48.377519
23.5	0.29	15:19:48.663939	15:19:48.678625
23.44	0.29	15:19:48.868675	15:19:48.868964
23.45	0.289	15:19:49.074612	15:19:49.074932
23.47	0.289	15:19:49.373913	15:19:49.374184
23.45	0.289	15:19:49.575332	15:19:49.575600
23.42	0.29	15:19:49.874266	15:19:49.874531
23.49	0.29	15:19:50.077072	15:19:50.077373
23.49	0.29	15:19:50.376553	15:19:50.376825
23.42	0.29	15:19:50.567596	15:19:50.581840
23.43	0.29	15:19:50.867042	15:19:50.880862
23.47	0.29	15:19:51.069991	15:19:51.070276
23.44	0.29	15:19:51.275873	15:19:51.276412
23.42	0.29	15:19:51.573934	15:19:51.574215
23.42	0.29	15:19:51.762861	15:19:51.777545
23.42	0.29	15:19:52.062428	15:19:52.077281
23.43	0.29	15:19:52.366038	15:19:52.380574
23.46	0.29	15:19:52.478454	15:19:52.478931
23.42	0.29	15:19:52.763114	15:19:52.776347
23.4	0.29	15:19:52.977362	15:19:52.980406
23.46	0.29	15:19:53.261906	15:19:53.276695
23.47	0.29	15:19:53.577181	15:19:53.577460
23.4	0.29	15:19:53.767134	15:19:53.767399
23.41	0.29	15:19:53.973054	15:19:53.973483
23.43	0.29	15:19:54.269229	15:19:54.269612
23.45	0.29	15:19:54.568659	15:19:54.568979
23.46	0.29	15:19:54.775498	15:19:54.775884
23.39	0.29	15:19:54.963928	15:19:54.978435
23.39	0.29	15:19:55.264545	15:19:55.278722
23.44	0.29	15:19:55.562822	15:19:55.577979
23.45	0.29	15:19:56.064935	15:19:56.080140
23.44	0.29	15:19:56.467353	15:19:56.501119
23.4	0.29	15:19:56.679336	15:19:56.680032
23.42	0.29	15:19:56.967994	15:19:56.968332
23.4	0.29	15:19:57.171633	15:19:57.171990
23.38	0.29	15:19:57.472237	15:19:57.472663
23.43	0.29	15:19:57.661417	15:19:57.676288
23.44	0.29	15:19:57.864509	15:19:57.879829
23.36	0.29	15:19:58.162924	15:19:58.177082
23.37	0.29	15:19:58.462733	15:19:58.478105
23.38	0.29	15:19:58.667777	15:19:58.668240
23.41	0.289	15:19:58.969629	15:19:58.969892
23.42	0.289	15:19:59.174626	15:19:59.174946
23.36	0.289	15:19:59.372958	15:19:59.379807
